CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_DISB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT
H0TN08287,GEORGE S DR JR FLINN,C,IND,139545.04,TN,9
H2TN09208,MARK BREWER CRAIN,C,IND,0.0,TN,9
H0TX01108,HANK GILBERT,C,DEM,31883.5,TX,1
H2TX01153,STEPHEN MARTIN KOCEN,O,DEM,9672.64,TX,1
H2TX01104,ADITYA ATHOLI,O,REP,166327.7,TX,1
H2TX01112,NATHANIEL QUENTIN MORAN,O,REP,932294.74,TX,1
H2TX32125,JOHN CHARLES MR. PORRO,O,REP,70666.67,TX,1
H4TX04039,LOUIS GOHMERT,I,REP,318110.8,TX,1
H6TX01246,SIMON WOOD WINSTON,C,REP,0.0,TX,1
H2TX02136,RAYNA REID,C,DEM,19869.45,TX,2
H2TX02383,ROBIN DAWN FULFORD,C,DEM,208303.18,TX,2
H6TX02095,JIM TURNER,C,DEM,52000.0,TX,2
H6TX02160,PAT BRYAN,O,DEM,0.0,TX,2
H2TX02417,LEWIS MILAM LANGELLA,C,REP,8870.32,TX,2
H2TX08158,JAMESON ELLIS,O,REP,55507.47,TX,2
H2TX08232,MARTIN ETWOP,O,REP,17013.5,TX,2
H8TX02166,DANIEL CRENSHAW,I,REP,16632009.56,TX,2
H2TX03274,SANDEEP KUMAR SRIVASTAVA,O,DEM,447510.02,TX,3
H8TX03099,LORIE BURCH,C,DEM,0.0,TX,3
H2TX03290,KEITH ALAN MR SELF,O,REP,563984.81,TX,3
H2TX03308,RICKEY WILLIAMS,O,REP,3125.0,TX,3
H2TX03316,JEREMY DANIEL IVANOVSKIS,O,REP,8783.31,TX,3
H8TX03123,NICHOLAS V. TAYLOR,I,REP,2729874.13,TX,3
H2TX04116,DOC MR SHELBY,C,DEM,11620.77,TX,4
H2TX04124,IROGHAMA C OMERE,C,DEM,44567.22,TX,4
H0TX04193,TRAVIS RANSOM,C,REP,8549.5,TX,4
H0TX04219,PATRICK FALLON,I,REP,914114.62,TX,4
H0TX32079,FLOYD JR. MCLENDON,C,REP,6066.45,TX,4
H2TX04132,DANIEL M. THOMAS,C,REP,53142.51,TX,4
H2TX04140,JOHN EDWARD SR. HARPER,C,REP,113733.51,TX,4
H4TX04153,JOHN L RATCLIFFE,I,REP,373600.44,TX,4
H2TX05238,KATHLEEN CORDELIA BAILEY,C,DEM,214285.69,TX,5
H2TX05246,TARTISHA A MRS. HILL,C,DEM,15319.52,TX,5
H8TX05086,DANNY EUGENE JR WOOD,O,DEM,0.0,TX,5
H8TX05144,LANCE GOODEN,I,REP,1021285.68,TX,5
H0TX05125,KEVIN HALE,C,LIB,22537.83,TX,5
H2TX05253,RUTH MS. TORRES,C,NPA,4959.64,TX,5
H2TX06244,MATT HINTERLONG,O,DEM,48183.22,TX,6
H2TX06269,BRIAN E HARRISON,O,REP,805233.15,TX,6
H2TX06335,DAN RODIMER,O,REP,399112.89,TX,6
H2TX06392,JAMES R. BUFORD,C,REP,21301.15,TX,6
H4TX06208,CLIFFORD R WILEY,,REP,461.47,TX,6
H8TX06266,JOHN KEVIN SR. ELLZEY,I,REP,6562758.04,TX,6
H2TX06400,TAKONA EILEEN SCAUFLAIRE,C,IND,920.0,TX,6
H8TX07140,ELIZABETH FLETCHER,I,DEM,2436505.51,TX,7
H0TX07196,JAMES NOTEWARE,C,REP,0.0,TX,7
H0TX07220,LAIQUE REHMAN,C,REP,35972.0,TX,7
H0TX09176,JOHNNY MARK DR. TEAGUE,C,REP,200247.27,TX,7
H2TX07077,TIMOTHY STROUD,C,REP,25817.78,TX,7
H2TX07119,TINA BLUM MRS. COHEN,C,REP,16580.29,TX,7
H2TX07127,LANCE STEWART,C,REP,19571.0,TX,7
H0TX08145,LAURA JONES,O,DEM,42917.95,TX,8
H2TX08133,JONATHAN KEITH HULLIHAN,O,REP,221661.5,TX,8
H2TX08182,MORGAN JOE LUTTRELL,O,REP,4488963.02,TX,8
H2TX08208,TAYLOR MARSHALL IV WHICHARD,O,REP,11101.09,TX,8
H2TX08224,DANIEL CREGG MCKAUGHAN,O,REP,45581.27,TX,8
H2TX08265,CANDICE CUNNINGHAM MS BURROWS,O,REP,32352.11,TX,8
H2TX08273,CHRISTIAN COLLINS,O,REP,418002.94,TX,8
H2TX08307,JESSICA WELLINGTON,O,REP,20237.63,TX,8
H6TX08100,KEVIN BRADY,I,REP,894419.39,TX,8
H4TX09095,ALEXANDER GREEN,I,DEM,385981.47,TX,9
H2TX09156,JIMMY LEON,C,REP,5374.58,TX,9
H6TX10148,SCOT B. GALLAHER,C,DEM,0.0,TX,10
H8TX10110,MICHAEL SIEGEL,C,DEM,24496.64,TX,10
H4TX10093,MICHAEL MCCAUL,I,REP,2476623.21,TX,10
H0TX11230,AUGUST LEE II PFLUGER,I,REP,2118606.73,TX,11
H0TX11263,BRANDON BATCH,O,REP,464.0,TX,11
H4TX19136,MICHAEL HONORABLE CONAWAY,I,REP,250615.71,TX,11
H0TX12238,LISA RENEA DR. WELCH,C,DEM,105.79,TX,12
H2TX12085,TREY JOSEPH HUNT,C,DEM,49483.33,TX,12
H0TX12246,CHRIS PUTNAM,C,REP,432981.27,TX,12
H2TX12101,RYAN JOSHUA CATALA,C,REP,7133.86,TX,12
H6TX12060,KAY GRANGER,I,REP,2034933.82,TX,12
H2TX13117,MARY KATHLEEN BROWN,C,DEM,180973.38,TX,13
H0TX13137,CHRIS EKSTROM,O,REP,491.88,TX,13
H0TX13228,RONNY LYNN JACKSON,I,REP,4817462.91,TX,13
H4TX13014,MAC THORNBERRY,I,REP,333114.06,TX,13
H0TX14218,MIKAL D. DR WILLIAMS,C,DEM,56467.59,TX,14
H2TX14149,RANDY WEBER,I,REP,1066150.61,TX,14
H2TX14198,RUBEN LANDON DANTE,C,REP,0.0,TX,14
H2TX14206,GINA DUNCKEL SMITH,C,REP,118095.63,TX,14
H2TX15138,RUBEN RAMIREZ,C,DEM,493221.73,TX,15
H2TX15146,ELIZA DR. ALVARADO,C,DEM,72804.9,TX,15
H2TX15195,JOHN VILLARREAL RIGNEY,C,DEM,325667.45,TX,15
H2TX15203,MICHELLE VALLEJO,C,DEM,2334914.06,TX,15
H6TX15055,RUBEN E. HINOJOSA,I,DEM,21042.0,TX,15
H0TX15108,RYAN PATRICK KRAUSE,C,REP,10881.02,TX,15
H0TX15124,MONICA DE LA CRUZ,C,REP,4643522.35,TX,15
H2TX15120,JOSE AIZAR CAVAZOS,C,REP,6375.52,TX,15
H2TX15187,SARA LARUE NEWNAM CANADY,C,REP,18107.34,TX,15
H6TX15113,EDDIE ZAMORA,C,REP,0.0,TX,15
H6TX15196,XAVIER MR. SALINAS,O,REP,421.95,TX,15
H8TX21331,MAURO EVERETT MR. GARZA,C,REP,828869.09,TX,15
H2TX16250,DELIRIS MONTANEZ BERRIOS (DMB),C,DEM,26018.29,TX,16
H8TX16109,VERONICA ESCOBAR,I,DEM,1333277.5,TX,16
H0TX16106,IRENE ARMENDARIZ-JACKSON,C,REP,397535.48,TX,16
H0TX17104,BILL FLORES,I,REP,118482.79,TX,17
H0TX17120,TRENT GREGORY SUTTON,O,REP,253.61,TX,17
H0TX17187,CHARLES TODD KENT,O,REP,0.0,TX,17
H2TX03126,PETE SESSIONS,I,REP,1079651.04,TX,17
H2TX08216,PAULETTE CARSON,O,REP,36572.67,TX,17
H6TX17119,WILLIAM RALPH PATTERSON,C,REP,0.0,TX,17
H0TX18284,JERRY MR. SR. FORD,C,DEM,275052.11,TX,18
H4TX18054,SHEILA JACKSON LEE,I,DEM,920257.58,TX,18
H2TX18207,CARMEN MONTIEL,C,REP,122788.35,TX,18
H4TX19102,RANDY HONORABLE NEUGEBAUER,I,REP,76887.0,TX,19
H6TX19099,JODEY COOK ARRINGTON,I,REP,1848694.46,TX,19
H2TX19072,NATHAN ALLEN LEWIS,C,IND,2481.53,TX,19
H2TX35011,JOAQUIN CASTRO,I,DEM,635072.68,TX,20
H2TX20096,KYLE E MR SINCLAIR,C,REP,291608.29,TX,20
H0TX21148,WENDY DAVIS,C,DEM,214375.93,TX,21
H2TX21128,SCOTT WILLIAM STURM,C,DEM,76119.34,TX,21
H2TX21169,CHERIF GACIS,C,DEM,4639.11,TX,21
H2TX21177,COY GEE II BRANSCUM,C,DEM,23914.37,TX,21
H2TX21185,RICARDO VILLARREAL,C,DEM,46235.4,TX,21
H2TX35102,DAVID LEE JR ANDERSON,C,DEM,4640.86,TX,21
H2TX35128,CLAUDIA ANDREANA ZAPATA,C,DEM,101740.56,TX,21
H2TX21136,MICHAEL ALEXANDER MR. FRENCH,C,REP,5457.66,TX,21
H2TX21144,ROBERT DR. LOWRY,C,REP,43072.93,TX,21
H4TX21041,BRIAN MATTHEW MCCALL,O,REP,488.99,TX,21
H4TX28046,FRANCISCO 'QUICO' CANSECO,O,REP,0.0,TX,21
H8TX21224,SUSAN NARVAIZ,O,REP,0.0,TX,21
H8TX21273,ROBERT STOVALL,O,REP,0.0,TX,21
H8TX21281,RYAN PATRICK KRAUSE,O,REP,10881.02,TX,21
H8TX21307,CHIP ROY,I,REP,1559344.77,TX,21
H0TX22161,NYANZA DAVIS MOORE,O,DEM,0.0,TX,22
H2TX22159,EUGENE HOWARD,C,DEM,3426.22,TX,22
H2TX22167,MATTHEW RICHARD MR. BERG,C,DEM,125028.74,TX,22
H8TX22313,SRI PRESTON KULKARNI,O,DEM,21755.21,TX,22
H0TX22302,TROY NEHLS,I,REP,1008179.76,TX,22
H2TX14123,FELICIA HARRIS HOSS,O,REP,247.5,TX,22
H2TX22191,GREGORY JONATHAN THORNE,C,REP,11040.18,TX,22
H8TX22255,DANNY QUOC MR. CCIM NGUYEN,C,REP,0.0,TX,22
H2TX23132,JOHN LIRA,C,DEM,674874.7,TX,23
H8TX23121,GINA ORTIZ JONES,O,DEM,4978.1,TX,23
H8TX23147,JAY HULINGS,C,DEM,3.46,TX,23
H0TX23177,RAUL JR REYES,O,REP,26757.57,TX,23
H0TX23268,SHARON BRECKENRIDGE THOMAS,O,REP,3846.06,TX,23
H0TX35015,ERNEST ANTHONY TONY II GONZALES,I,REP,3984385.28,TX,23
H2TX23140,ALMA G DR. D.D.S. ARREDONDO-LYNCH,C,REP,48400.85,TX,23
H8TX16125,ALIA GARCIA-URESTE,C,REP,159460.72,TX,23
H2TX23165,FRANCISCO JR LOPEZ,C,IND,33416.0,TX,23
H0TX24175,CANDACE VALENZUELA,O,DEM,17696.44,TX,24
H2TX24148,DERRIK GAY,C,DEM,349044.64,TX,24
H2TX24163,KATHY FRAGNOLI,C,DEM,55326.33,TX,24
H6TX24149,JAN MCDOWELL,C,DEM,133444.82,TX,24
H0TX24209,ELIZABETH ANN VAN DUYNE,I,REP,2751027.97,TX,24
H2TX24171,NATHANIEL DEARING WEYMOUTH,C,REP,4911.32,TX,24
H4TX25083,JOEL F. DEJEAN,O,DEM,14781.07,TX,25
H8TX25159,JULIE LYNN OLIVER,C,DEM,17666.8,TX,25
H2TX33040,ROGER WILLIAMS,I,REP,1429737.79,TX,25
H2TX25319,SCOTT COLLIER,C,IND,131095.73,TX,25
H0TX26147,JASON MROCHEK,C,REP,861.69,TX,26
H2TX26093,MICHAEL C. DR. BURGESS,I,REP,1312496.81,TX,26
H2TX26176,ISAAC SMITH,C,REP,34443.96,TX,26
H2TX26192,VINCENT GALLO,C,REP,15496.45,TX,26
H2TX26200,RAVEN HARRISON,C,REP,303302.16,TX,26
H2TX26218,BRIAN JAMES BRAZEAL,C,REP,14120.0,TX,26
H8TX26090,VERONICA BIRKENSTOCK,C,REP,220.56,TX,26
H2TX27273,ANTHONY JAMES TRISTAN,C,DEM,4785.72,TX,27
H2TX27299,MACLOVIO MR JR PEREZ,C,DEM,4082.97,TX,27
H2TX27307,VICTOR MELGOZA,C,DEM,3296.96,TX,27
H2TX27281,ANDREW JOHN LOUDERBACK,C,REP,108577.14,TX,27
H2TX27315,ERIC MIRELES,C,REP,0.0,TX,27
H6TX27084,GREGORY PATRICK DEEB,C,REP,0.0,TX,27
H8TX27049,MICHAEL CLOUD,I,REP,1037214.65,TX,27
H8TX27080,CHRIS MAPP,C,REP,17553.98,TX,27
H0TX28077,JESSICA CISNEROS,C,DEM,6521388.34,TX,28
H2TX23082,HENRY CUELLAR,I,DEM,6217608.51,TX,28
H2TX28081,TANNYA BENAVIDES,C,DEM,32999.76,TX,28
H0TX28069,SANDRA LINN MRS. WHITTEN,C,REP,65600.55,TX,28
H2TX28099,STEVEN FOWLER,C,REP,27993.64,TX,28
H2TX28107,ED CABRERA,C,REP,289272.54,TX,28
H2TX28115,ROLANDO D MR. RODRIGUEZ,C,REP,11007.05,TX,28
H2TX28123,WILLIE VASQUEZ NG,C,REP,175285.59,TX,28
H2TX28131,ERIC HOHMAN,C,REP,66136.66,TX,28
H2TX28149,CASSANDRA GARCIA,C,REP,3401408.78,TX,28
H2TX29030,RAYMOND E. 'GENE' GREEN,I,DEM,245872.21,TX,29
H8TX29052,SYLVIA R. GARCIA,I,DEM,804061.76,TX,29
H6TX29072,JULIO GARZA,C,REP,5256.04,TX,29
H8TX29110,JAIMY ZOUBOULIKOS-BLANCO,C,REP,9651.48,TX,29
H0TX30081,SHENITA LACHE CLEVELAND,O,DEM,9315.0,TX,30
H0TX30099,HASANI BURTON,C,DEM,15.0,TX,30
H2TX00015,EDDIE BERNICE JOHNSON,I,DEM,151582.24,TX,30
H2TX01146,JRMAR JEFFERSON,O,DEM,93130.6,TX,30
H2TX30079,BARBARA LEN MALLORY CARAWAY,O,DEM,34544.86,TX,30
H2TX30111,JESSICA MASON,C,DEM,290024.13,TX,30
H2TX30129,ZACHARIAH C. MANNING,O,DEM,9227.62,TX,30
H2TX30137,JANE HOPE HAMILTON,O,DEM,705217.96,TX,30
H2TX30145,ABEL MULUGHETA,O,DEM,375477.51,TX,30
H2TX30152,VONCIEL JONES HILL,O,DEM,35708.92,TX,30
H2TX30178,JASMINE CROCKETT,O,DEM,817159.2,TX,30
H2TX30228,KEISHA DR. LANKFORD,O,DEM,22840.0,TX,30
H2TX30251,ROY HAROLD MR. JR WILLIAMS,O,DEM,10993.6,TX,30
H0TX32053,DEMETRICK TRE DR. PENNIE,O,REP,128384.05,TX,30
H2TX30186,KELVIN MR GOODWIN,O,REP,8687.56,TX,30
H2TX30236,JAMES BYRON MR. RODGERS,O,REP,64717.98,TX,30
H2TX30244,JAMES FRANK MR. SR HARRIS,O,REP,12767.04,TX,30
H2TX30202,DEBORAH WALKER,C,IND,12007.73,TX,30
H6TX31045,MIKE CLARK,C,DEM,243.17,TX,31
H8TX31033,CHRISTINE EADY MANN,C,DEM,0.5,TX,31
H8TX31058,MARY JENNINGS MJ HEGAR,C,DEM,270845.59,TX,31
H0TX31048,MICHAEL HOWARD WILLIAMS,C,REP,126087.96,TX,31
H2TX31044,JOHN R. REP. CARTER,I,REP,1128750.23,TX,31
H2TX31168,DERRICK JOHNS,C,REP,169375.0,TX,31
H2TX31176,JASON WAYNE HUTSON,C,REP,3212.84,TX,31
H8TX32098,COLIN ALLRED,I,DEM,1642112.75,TX,32
H0TX32087,GENEVIEVE D COLLINS,C,REP,39843.73,TX,32
H2TX32083,BRAD NAMDAR,C,REP,103894.8,TX,32
H2TX32133,JUSTIN WEBB,C,REP,38877.86,TX,32
H2TX32141,NATHAN DAVIS,C,REP,30632.47,TX,32
H2TX32158,EJIKE OKPA,C,REP,8107.64,TX,32
H2TX32166,ANTONIO SWAD,C,REP,2386122.49,TX,32
H2TX32182,DARRELL DAY,C,REP,30262.46,TX,32
H2TX06186,CARLOS QUINTANILLA,C,DEM,28745.0,TX,33
H2TX33073,MARC ALLISON VEASEY,I,DEM,1503704.24,TX,33
H2TX33230,ROBERT JAMES MACGLAFLIN,C,REP,1256.05,TX,33
H2TX27190,FILEMON VELA,I,DEM,543668.45,TX,34
H2TX34154,JAIME ALFONSO MR. RODRIGUEZ,C,DEM,21858.41,TX,34
H2TX34170,BEATRIZ SANDOVAL REYNOSO,C,DEM,5007.19,TX,34
H2TX34188,LAURA E. DR. CISNEROS,C,DEM,161359.8,TX,34
H2TX34196,WILLIAM THOMPSON,C,DEM,16845.81,TX,34
H2TX34238,DANIEL SANCHEZ,C,DEM,224668.45,TX,34
H6TX15162,VICENTE GONZALEZ,I,DEM,4263576.11,TX,34
H2TX15112,FRANCIS TIMOTHY MR. MCCAFFREY,C,REP,10264.62,TX,34
H2TX34113,MAYRA NOHEMI FLORES,I,REP,4660030.22,TX,34
H0TX35031,ANDREW OREN DALY,C,DEM,0.0,TX,35
H2TX35136,EDUARDO R. RODRIGUEZ,C,DEM,534203.37,TX,35
H2TX35144,GREG CASAR,C,DEM,1594549.04,TX,35
H2TX35169,REBECCA J VIAGRAN,C,DEM,106952.53,TX,35
H2TX35219,CARLA-JOY SISCO,C,DEM,13463.84,TX,35
H0TX20124,ELDON DAN MCQUEEN,C,REP,28368.24,TX,35
H2TX35029,SUSAN NARVAIZ,C,REP,0.0,TX,35
H2TX35151,MARILYN JACKSON,C,REP,5992.52,TX,35
H2TX35177,ASA PALAGI,C,REP,0.0,TX,35
H2TX35185,JENAI ARAGONA,C,REP,5511.07,TX,35
H2TX35227,SAMUEL MONTOYA,C,REP,1400.0,TX,35
H2TX35243,BILL CONDICT,C,REP,2661.93,TX,35
H2TX36142,MARVIN JONATHAN HAIRE,C,DEM,77619.44,TX,36
H6TX02079,BRIAN BABIN,I,REP,914820.21,TX,36
H0TX31097,DONNA IMAM,O,DEM,225683.04,TX,37
H2TX37041,CHRISTOPHER MICHAEL JONES,O,DEM,13390.98,TX,37
H4TX10028,LLOYD DOGGETT,O,DEM,1280770.53,TX,37
H0TX35064,JENNIFER SHARON,O,REP,12737.54,TX,37
H2TX37074,JEREMIAH DAVID DIACOGIANNIS,O,REP,14736.16,TX,37
H2TX38049,CENTRELL MS. REED,O,DEM,25270.28,TX,38
H2TX38056,DUNCAN FOSTER KLUSSMANN,O,DEM,279107.58,TX,38
H2TX38064,DIANA MARTINEZ ALEXANDER,O,DEM,47119.6,TX,38
H0TX07170,WESLEY HUNT,O,REP,4281065.16,TX,38
H2TX02367,BRETT J GUILLORY,O,REP,25909.3,TX,38
H2TX07069,ROLAND LOPEZ,O,REP,29411.17,TX,38
H2TX08166,JERRY MR. FORD,O,REP,115591.39,TX,38
H2TX38023,MARK RAMSEY,O,REP,150438.98,TX,38
H2TX38072,LEMUEL DAVID HOGAN,O,REP,20058.52,TX,38
H2TX38098,JOEL F. MR. DEJEAN,O,IND,14781.07,TX,38
H0UT01114,TINA CANNON,C,REP,169845.93,UT,1
H0UT01163,BOB STEVENSON,O,REP,1206.48,UT,1
H0UT01205,BLAKE MOORE,I,REP,1354947.94,UT,1
H2UT01094,ROBERT BISHOP,C,REP,29269.81,UT,1
H2UT01250,ALENA ERICKSEN,C,REP,7350.0,UT,1
H2UT01268,ANDREW BADGER,C,REP,142260.37,UT,1
H2UT01276,WILLIAM CAMPBELL,C,REP,275674.07,UT,1
H2UT01292,JULIE FULLMER,C,REP,116594.71,UT,1
H0UT02286,ASHLEY JOLIN,C,DEM,0.0,UT,2
H0UT02302,JOHN KAEL MR WESTON,C,DEM,123710.89,UT,2
H2UT02480,STEVE HARTWICK,C,DEM,788.38,UT,2
H2UT02498,NICHOLAS MITCHELL,C,DEM,25283.12,UT,2
H0UT02245,MARY BURKETT,C,REP,3018.24,UT,2
H2UT02324,CHRIS STEWART,I,REP,1076604.68,UT,2
H2UT02456,ERIN CHRISTINE RIDER,C,REP,296677.77,UT,2
H8UT02248,MARY BURKETT,C,REP,3018.24,UT,2
H2UT02472,JAY JAYMAC MCFARLAND,C,OTH,85217.86,UT,2
H0UT03219,JARED LYLE ANDERSON,C,DEM,641.46,UT,3
H2UT03306,GLENN WRIGHT,C,DEM,18660.19,UT,3
H2UT03256,JASON PRESTON,C,REP,105723.02,UT,3
H2UT03280,TIM AALDERS,C,REP,747075.52,UT,3
H8UT03238,JOHN CURTIS,I,REP,2122701.24,UT,3
H8UT03253,CHRISTOPHER NILES HERROD,C,REP,105226.92,UT,3
H0UT02096,JAMES DAVID MATHESON,C,DEM,7046.98,UT,4
H8UT04046,DARLENE MCDONALD,C,DEM,162440.13,UT,4
H8UT04053,BEN MCADAMS,I,DEM,118921.17,UT,4
H0UT04076,BURGESS OWENS,I,REP,3561181.39,UT,4
H0UT04092,TRENT MR. CHRISTENSEN,C,REP,0.0,UT,4
H2UT04072,JAKE HUNSAKER,C,REP,186189.22,UT,4
H2UT04080,NICHOLAS MICHAEL HUEY,C,REP,15154.31,UT,4
H2UT04106,JANUARY WALKER,C,OTH,41933.62,UT,4
H2VA01082,STEWART NAVARRE,C,DEM,265658.11,VA,1
H2VA01124,HERBERT CARROLL JR JONES,C,DEM,65951.77,VA,1
H8VA01147,ROBERT J MR. WITTMAN,I,REP,1842095.28,VA,1
H2VA02080,NEIL SMITH,C,DEM,321.41,VA,2
H4VA02029,DAVID BENJAMIN ASHE,C,DEM,0.0,VA,2
H6VA02115,SHAUN DENISE BROWN,C,DEM,0.0,VA,2
H8VA02111,ELAINE LURIA,I,DEM,10655436.08,VA,2
H0VA02167,ANDY BAAN,C,REP,49422.26,VA,2
H0VA02175,JAROME BELL,C,REP,552939.26,VA,2
H2VA02064,JENNIFER KIGGANS,C,REP,3460199.07,VA,2
H2VA02072,LARRY THOMAS III ALTMAN,C,REP,266092.34,VA,2
H6VA02107,CHARLES PATTESON IV CARDWELL,O,REP,0.0,VA,2
H6VA01117,ROBERT C SCOTT,I,DEM,856029.9,VA,3
H2VA02056,THEODORE ENGQUIST,C,REP,19394.8,VA,3
H2VA03070,TERRY TOLBERT MR. NAMKUNG,C,REP,179947.36,VA,3
H6VA04061,ASTON DONALD MCEACHIN,I,DEM,1041249.17,VA,4
H0VA04064,LEON MR. SR. BENJAMIN,C,REP,367605.18,VA,4
H2VA04144,ANDREW PHILIP HAMILTON,C,REP,0.0,VA,4
H4VA04082,DERRICK J. MR. HOLLIE,,REP,8163.16,VA,4
H0VA05145,BRYANT CAMERON DR. WEBB,C,DEM,40643.57,VA,5
H2VA05083,JACK LEWIS JR. COMBS,C,DEM,227018.32,VA,5
H2VA05091,JOSHUA THRONEBURG,C,DEM,861816.15,VA,5
H2VA05109,THOMAS WARREN MCLELLAN,C,DEM,14498.0,VA,5
H8VA05114,ROGER DEAN RD HUFFSTETLER,C,DEM,3049.8,VA,5
H0VA05095,ROBERT HURT,I,REP,55108.98,VA,5
H0VA05160,ROBERT G. GOOD,I,REP,1208650.69,VA,5
H2VA05125,DANIEL ROBERT MR. MOY,C,REP,186353.4,VA,5
H8VA06138,JENNIFER LEWIS,C,DEM,149843.77,VA,6
H2VA06206,MERRITT HALE,C,REP,29229.17,VA,6
H8VA06096,CYNTHIA DUNBAR,O,REP,30.0,VA,6
H8VA06104,BENJAMIN LEE CLINE,I,REP,964685.04,VA,6
H8VA07094,ABIGAIL SPANBERGER,I,DEM,9384948.4,VA,7
H0VA07109,TINA MARIE MRS. RAMIREZ,C,REP,485918.58,VA,7
H2VA07154,JOHN CASTORANI,C,REP,320782.59,VA,7
H2VA07162,TAYLOR KEENEY,C,REP,187053.2,VA,7
H2VA07170,DERRICK ANDERSON,C,REP,633470.03,VA,7
H2VA07196,JOHN MCGUIRE,C,REP,262010.86,VA,7
H2VA07204,AMANDA FREEMAN CHASE,C,REP,11777.0,VA,7
H2VA07253,GINA RENEE MRS. CIARCIA,C,REP,88781.27,VA,7
H2VA07261,YESLI VEGA,C,REP,3591973.51,VA,7
H2VA07279,DAVID LEWIS ROSS,C,REP,196535.0,VA,7
H2VA07287,CRYSTAL LYNN VANUCH,C,REP,520615.68,VA,7
H2VA10216,BRYCE REEVES,C,REP,793697.05,VA,7
H4VA07143,DAVID ALAN BRAT,C,REP,30136.08,VA,7
H0VA08040,JAMES P. JR. MORAN,C,DEM,94010.01,VA,8
H2VA08145,VICTORIA VIRASINGH,C,DEM,250507.63,VA,8
H4VA08216,PATRICK ALAN HOPE,C,DEM,0.0,VA,8
H4VA08224,DONALD STERNOFF HONORABLE JR. BEYER,I,DEM,2165050.15,VA,8
H4VA08281,MARK HERBERT LEVINE,O,DEM,0.0,VA,8
H0VA08172,HEERAK CHRISTIAN DR. KIM,C,REP,15461.25,VA,8
H2VA08152,KARINA LIPSMAN,C,REP,284041.8,VA,8
H2VA08160,JEFF JORDAN,C,REP,12467.93,VA,8
H2VA08178,KEZIA TUNNELL,C,REP,30689.86,VA,8
H2VA10174,MONICA CARPIO,C,REP,9319.75,VA,8
H6VA08229,MICHAEL DAVID WEBB,C,REP,0.0,VA,8
H2VA09085,TAYSHA DEVAUGHAN,C,DEM,56151.45,VA,9
H0VA09055,H MORGAN GRIFFITH,I,REP,645273.73,VA,9
H2VA05075,KIMBERLY LOWE,C,REP,66762.77,VA,9
H8VA10106,JENNIFER WEXTON,I,DEM,5764903.14,VA,10
H0VA10186,ALISCIA ANDREWS,C,REP,49446.3,VA,10
H0VA10194,MATTHEW DO MR TRUONG,C,REP,1599.55,VA,10
H2VA05117,ADAM GIZINSKI,C,REP,0.0,VA,10
H2VA10141,JOHN BEATTY,C,REP,74687.66,VA,10
H2VA10158,CLAY PERCLE,C,REP,64756.34,VA,10
H2VA10182,JEANINE M. LAWSON,C,REP,1011676.39,VA,10
H2VA10190,THERESA COATES MS ELLIS,C,REP,81258.0,VA,10
H2VA10224,CALEB J MR MAX,C,REP,236682.21,VA,10
H2VA10232,JOHN ALLEN HENLEY,C,REP,54290.38,VA,10
H2VA10240,HUNG CAO,C,REP,3212421.81,VA,10
H2VA10257,BRANDON MICHON,C,REP,306620.43,VA,10
H2VA10265,BROOKE TAYLOR,C,REP,58858.44,VA,10
H2VA10273,DAVID BECKWITH,C,REP,106628.42,VA,10
H2VA10281,JEFFREY MICHAEL MAYHUGH,C,REP,13527.0,VA,10
H2VA11206,MIKE CLANCY,C,REP,399376.04,VA,10
H4VA10113,ROBERT K WASINGER,O,REP,0.0,VA,10
H2VA11198,ALLY DALSIMER,C,DEM,104157.43,VA,11
H8VA11062,GERALD EDWARD CONNOLLY,I,DEM,1840860.08,VA,11
H0VA11077,PATRICK S HERRITY,C,REP,0.0,VA,11
H0VA11127,MANGA ANANTATMULA,C,REP,92839.06,VA,11
H2VA11214,MATTHEW LOUIS CHAPPELL,C,REP,48790.0,VA,11
H2VA11248,JOSEPH RAY BABB,C,REP,9098.71,VA,11
H2VA11255,JAMES MYLES,C,REP,235273.48,VA,11
H2VA11164,JOSEPH F GALDO,C,GRE,0.0,VA,11
H8VA11088,STEVAN MICHAEL MR. PORTER,C,LIB,280.23,VA,11
H2VA11222,JERAMY OLMACK,C,NON,62.95,VA,11
H2VI00082,STACEY PLASKETT,I,DEM,988750.66,VI,0
H2VT00144,KESHA RAM HINSDALE,O,DEM,551678.79,VT,0
H2VT01068,MOLLY GRAY,O,DEM,1205583.4,VT,0
H2VT01076,REBECCA 'BECCA' BALINT,O,DEM,1867439.77,VT,0
H2VT01092,SIANAY CHASE CLIFFORD,O,DEM,27176.17,VT,0
H2VT01118,LOUIS B MEYERS,O,DEM,259462.73,VT,0
H6VT00160,PETER WELCH,I,DEM,2367156.2,VT,0
H2VT01100,LIAM MADDEN,O,IND,42114.66,VT,0
H2VT01084,ERICKA L MRS. REDIC,O,LIB,29491.08,VT,0
H0VT01070,JUSTIN TUTHILL,C,NNE,0.0,VT,0
H0WA08046,SUZAN K DELBENE,I,DEM,3162336.94,WA,1
H0WA01124,DEREK CHARTRAND,C,REP,4095.85,WA,1
H2WA01252,VINCENT CAVALERI,C,REP,179497.73,WA,1
