id,year,state,state_po,district,runoff,special,candidate_name,party,CAND_ICI,TTL_DISB,adjusted_vote_margin,candidate_votes,total_votes,NHE,pvi,percent_of_vote,vote_margin,FEC_candidate_id
2014NJ2,2014,NEW JERSEY,NJ,2,,False,WILLIAM J HUGHES JR,Democrat,C,756353.94,-4.46,66026,177148,5.7,-1.0,0.3727,0.2419,H4NJ02140
2014NJ3,2014,NEW JERSEY,NJ,3,,False,AIMEE BELGARD,Democrat,O,1773981.28,-6.6,82537,186103,5.7,1.0,0.4435,0.0964,H4NJ03106
2014NJ3,2014,NEW JERSEY,NJ,3,,False,FREDERICK JOHN LAVERGNE,Other,,,,3095,186103,5.7,1.0,0.0166,0.0964,
2014NJ3,2014,NEW JERSEY,NJ,3,,False,TOM MACARTHUR,Republican,O,5648742.47,6.8,100471,186103,5.7,1.0,0.5399,0.0964,H4NJ03130
2014NJ4,2014,NEW JERSEY,NJ,4,,False,CHRISTOPHER H SMITH,Republican,I,459641.25,13.07,118826,174849,5.7,7.0,0.6796,0.3684,H8NJ04014
2014NJ4,2014,NEW JERSEY,NJ,4,,False,RUBEN M SCOLAVINO,Democrat,C,8037.51,-12.33,54415,174849,5.7,7.0,0.3112,0.3684,H4NJ04120
2014NJ4,2014,NEW JERSEY,NJ,4,,False,SCOTT NEUMAN,Other,,,,1608,174849,5.7,7.0,0.0092,0.3684,
2014NJ5,2014,NEW JERSEY,NJ,5,,False,MARK D QUICK,Other,,,,2435,188921,5.7,4.0,0.0129,0.1211,
2014NJ5,2014,NEW JERSEY,NJ,5,,False,ROY CHO,Democrat,C,1251518.41,-9.58,81808,188921,5.7,4.0,0.433,0.1211,H4NJ05135
2014NJ5,2014,NEW JERSEY,NJ,5,,False,SCOTT GARRETT,Republican,I,2245456.46,9.82,104678,188921,5.7,4.0,0.5541,0.1211,H8NJ05052
2014NJ6,2014,NEW JERSEY,NJ,6,,False,ANTHONY E WILKINSON,Republican,C,134056.78,-2.09,46891,120457,5.7,-8.0,0.3893,0.21,H4NJ06109
2014NJ6,2014,NEW JERSEY,NJ,6,,False,DORIT GOIKHMAN,Other,,,,1376,120457,5.7,-8.0,0.0114,0.21,
2014NJ6,2014,NEW JERSEY,NJ,6,,False,FRANK PALLONE JR,Democrat,I,5292910.4,2.51,72190,120457,5.7,-8.0,0.5993,0.21,H8NJ03073
2014NJ7,2014,NEW JERSEY,NJ,7,,False,JAMES GAWRON,Other,,,,3478,175997,5.7,6.0,0.0198,0.2048,
2014NJ7,2014,NEW JERSEY,NJ,7,,False,JANICE KOVACH,Democrat,C,116468.28,-11.5,68232,175997,5.7,6.0,0.3877,0.2048,H4NJ07099
2014NJ7,2014,NEW JERSEY,NJ,7,,False,LEONARD LANCE,Republican,I,1031919.89,11.9,104287,175997,5.7,6.0,0.5925,0.2048,H6NJ12136
2014NJ8,2014,NEW JERSEY,NJ,8,,False,ALBIO SIRES,Democrat,I,581949.99,18.88,61510,79518,5.7,-24.0,0.7735,0.5831,H6NJ13191
2014NJ8,2014,NEW JERSEY,NJ,8,,False,HERBERT H SHAW,Other,,,,1192,79518,5.7,-24.0,0.015,0.5831,
2014NJ8,2014,NEW JERSEY,NJ,8,,False,JUDE ANTHONY TISCORNIA,Republican,,,-17.72,15141,79518,5.7,-24.0,0.1904,0.5831,
2014NJ8,2014,NEW JERSEY,NJ,8,,False,PABLO OLIVERA,Other,,,,1022,79518,5.7,-24.0,0.0129,0.5831,
2014NJ8,2014,NEW JERSEY,NJ,8,,False,ROBERT THORNE,Other,,,,653,79518,5.7,-24.0,0.0082,0.5831,
2014NJ9,2014,NEW JERSEY,NJ,9,,False,BILL PASCRELL,Democrat,,,8.68,82498,120459,5.7,-14.0,0.6849,0.384,
2014NJ9,2014,NEW JERSEY,NJ,9,,False,DIERDRE G PAUL,Republican,C,8823.0,-7.92,36246,120459,5.7,-14.0,0.3009,0.384,H4NJ09111
2014NJ9,2014,NEW JERSEY,NJ,9,,False,NESTOR MONTILLA,Other,C,6786.57,,1715,120459,5.7,-14.0,0.0142,0.384,H4NJ09129
2014NM1,2014,NEW MEXICO,NM,1,,False,MICHAEL H FRESE,Republican,C,342709.52,-1.13,74558,180032,5.7,-7.0,0.4141,0.1718,H4NM01116
2014NM1,2014,NEW MEXICO,NM,1,,False,MICHELLE LUJAN GRISHAM,Democrat,I,1509600.3,1.47,105474,180032,5.7,-7.0,0.5859,0.1718,H8NM01257
2014NM2,2014,NEW MEXICO,NM,2,,False,"ROXANNE ""ROCKY"" LARA",Democrat,C,1415026.93,-10.41,52499,147777,5.7,5.0,0.3553,0.289,H4NM02072
2014NM2,2014,NEW MEXICO,NM,2,,False,STEVEN PEARCE,Republican,I,2282213.08,10.99,95209,147777,5.7,5.0,0.6443,0.289,H2NM02126
2014NM3,2014,NEW MEXICO,NM,3,,False,BEN RAY LUJAN,Democrat,I,1045767.5,2.53,113249,184076,5.7,-8.0,0.6152,0.2307,H8NM03196
2014NM3,2014,NEW MEXICO,NM,3,,False,JEFFERSON L BYRD,Republican,C,110501.41,-2.07,70775,184076,5.7,-8.0,0.3845,0.2307,H2NM03157
2014NV1,2014,NEVADA,NV,1,,False,ANNETTE TEIJEIRO,Republican,C,168068.06,-8.11,30413,80299,5.7,-14.0,0.3787,0.1897,H4NV01153
2014NV1,2014,NEVADA,NV,1,,False,DINA TITUS,Democrat,I,1012672.32,8.49,45643,80299,5.7,-14.0,0.5684,0.1897,H8NV03036
2014NV1,2014,NEVADA,NV,1,,False,KAMAU BAKARI,Other,,,,1626,80299,5.7,-14.0,0.0202,0.1897,
2014NV1,2014,NEVADA,NV,1,,False,"RICHARD ""RICARDO CARLOS"" CHARLES",Other,,,,2617,80299,5.7,-14.0,0.0326,0.1897,
2014NV2,2014,NEVADA,NV,2,,False,JANINE HANSEN,Other,,,,11792,186210,5.7,5.0,0.0633,0.378,
2014NV2,2014,NEVADA,NV,2,,False,KRISTEN SPEES,Democrat,C,10904.0,-10.32,52016,186210,5.7,5.0,0.2793,0.378,H4NV02151
2014NV2,2014,NEVADA,NV,2,,False,MARK E AMODEI,Republican,I,698200.81,11.08,122402,186210,5.7,5.0,0.6573,0.378,H2NV02395
2014NV3,2014,NEVADA,NV,3,,False,DAVID GOOSSEN,Other,,,,1637,145719,5.7,0.0,0.0112,0.2462,
2014NV3,2014,NEVADA,NV,3,,False,ERIN BILBRAY,Democrat,C,1156609.84,-5.45,52644,145719,5.7,0.0,0.3613,0.2462,H4NV03084
2014NV3,2014,NEVADA,NV,3,,False,JOSEPH J HECK,Republican,I,1979831.52,5.95,88528,145719,5.7,0.0,0.6075,0.2462,H0NV03058
2014NV3,2014,NEVADA,NV,3,,False,RANDY KIMMICK,Other,,,,1566,145719,5.7,0.0,0.0107,0.2462,
2014NV3,2014,NEVADA,NV,3,,False,STEVEN ST JOHN,Other,,,,1344,145719,5.7,0.0,0.0092,0.2462,
2014NV4,2014,NEVADA,NV,4,,False,CRESENT HARDY,Republican,C,383493.9,1.73,63466,130781,5.7,-4.0,0.4853,0.0277,H4NV04017
2014NV4,2014,NEVADA,NV,4,,False,RUSSELL BEST,Other,,,,3352,130781,5.7,-4.0,0.0256,0.0277,
2014NV4,2014,NEVADA,NV,4,,False,STEVE BROWN,Other,,,,4119,130781,5.7,-4.0,0.0315,0.0277,
2014NV4,2014,NEVADA,NV,4,,False,STEVEN A HORSFORD,Democrat,I,1934821.85,-1.67,59844,130781,5.7,-4.0,0.4576,0.0277,H2NV04011
2014NY1,2014,NEW YORK,NY,1,,False,LEE M ZELDIN,Other,C,1814213.15,,16973,176719,5.7,2.0,0.096,0.0491,H8NY01148
2014NY1,2014,NEW YORK,NY,1,,False,LEE M ZELDIN,Republican,C,1814213.15,7.75,77062,176719,5.7,2.0,0.4361,0.0491,H8NY01148
2014NY1,2014,NEW YORK,NY,1,,False,TIMOTHY H BISHOP,Democrat,I,2988327.66,-7.65,68387,176719,5.7,2.0,0.387,0.0491,H2NY01067
2014NY1,2014,NEW YORK,NY,1,,False,TIMOTHY H BISHOP,Other,I,2988327.66,,4878,176719,5.7,2.0,0.0276,0.0491,H2NY01067
2014NY1,2014,NEW YORK,NY,1,,False,TIMOTHY H BISHOP,Other,I,2988327.66,,5457,176719,5.7,2.0,0.0309,0.0491,H2NY01067
2014NY10,2014,NEW YORK,NY,10,,False,JERROLD NADLER,Democrat,I,1276209.66,17.82,73945,113226,5.7,-23.0,0.6531,0.5194,H2NY17071
2014NY10,2014,NEW YORK,NY,10,,False,JERROLD NADLER,Other,I,1276209.66,,15135,113226,5.7,-23.0,0.1337,0.5194,H2NY17071
2014NY10,2014,NEW YORK,NY,10,,False,MICHAEL J DILGER,Other,,,,554,113226,5.7,-23.0,0.0049,0.5194,
2014NY10,2014,NEW YORK,NY,10,,False,ROSS BRADY,Other,,,,12042,113226,5.7,-23.0,0.1064,0.5194,
2014NY11,2014,NEW YORK,NY,11,,False,DOMENIC M RECCHIA JR,Democrat,C,2469658.52,-7.64,41429,110999,5.7,2.0,0.3732,0.0619,H8NY13069
2014NY11,2014,NEW YORK,NY,11,,False,DOMENIC M RECCHIA JR,Other,C,2469658.52,,3815,110999,5.7,2.0,0.0344,0.0619,H8NY13069
2014NY11,2014,NEW YORK,NY,11,,False,HENRY J BARDEL,Other,,,,2687,110999,5.7,2.0,0.0242,0.0619,
2014NY11,2014,NEW YORK,NY,11,,False,MICHAEL G GRIMM,Other,I,2034806.78,,8251,110999,5.7,2.0,0.0743,0.0619,H0NY13074
2014NY11,2014,NEW YORK,NY,11,,False,MICHAEL G GRIMM,Other,I,2034806.78,,2344,110999,5.7,2.0,0.0211,0.0619,H0NY13074
2014NY11,2014,NEW YORK,NY,11,,False,MICHAEL G GRIMM,Republican,I,2034806.78,7.76,48291,110999,5.7,2.0,0.4351,0.0619,H0NY13074
2014NY12,2014,NEW YORK,NY,12,,False,CAROLYN B MALONEY,Democrat,I,1457836.38,21.8,78440,117420,5.7,-27.0,0.668,0.5014,H2NY14037
2014NY12,2014,NEW YORK,NY,12,,False,CAROLYN B MALONEY,Other,I,1457836.38,,12163,117420,5.7,-27.0,0.1036,0.5014,H2NY14037
2014NY12,2014,NEW YORK,NY,12,,False,NICHOLAS S DI IORIO,Other,C,83761.93,,1841,117420,5.7,-27.0,0.0157,0.5014,H4NY12052
2014NY12,2014,NEW YORK,NY,12,,False,NICHOLAS S DI IORIO,Other,C,83761.93,,1326,117420,5.7,-27.0,0.0113,0.5014,H4NY12052
2014NY12,2014,NEW YORK,NY,12,,False,NICHOLAS S DI IORIO,Republican,C,83761.93,-20.8,19564,117420,5.7,-27.0,0.1666,0.5014,H4NY12052
2014NY13,2014,NEW YORK,NY,13,,False,CHARLES B RANGEL,Democrat,I,1515860.56,36.88,63437,91834,5.7,-42.0,0.6908,0.584,H6NY19029
2014NY13,2014,NEW YORK,NY,13,,False,CHARLES B RANGEL,Other,I,1515860.56,,4959,91834,5.7,-42.0,0.054,0.584,H6NY19029
2014NY13,2014,NEW YORK,NY,13,,False,DANIEL VILA RIVERA,Other,C,2302.0,,9806,91834,5.7,-42.0,0.1068,0.584,H4NY13076
2014NY14,2014,NEW YORK,NY,14,,False,ELIZABETH PERRI,Other,,,,6735,67372,5.7,-26.0,0.1,0.5734,
2014NY14,2014,NEW YORK,NY,14,,False,JOSEPH CROWLEY,Democrat,I,2668960.13,20.87,45370,67372,5.7,-26.0,0.6734,0.5734,H8NY07046
2014NY14,2014,NEW YORK,NY,14,,False,JOSEPH CROWLEY,Other,I,2668960.13,,4982,67372,5.7,-26.0,0.0739,0.5734,H8NY07046
2014NY15,2014,NEW YORK,NY,15,,False,EDUARDO RAMIREZ,Other,,,,1047,61268,5.7,-42.0,0.0171,0.8381,
2014NY15,2014,NEW YORK,NY,15,,False,JOSE E SERRANO,Democrat,I,165918.83,37.14,53128,61268,5.7,-42.0,0.8671,0.8381,H0NY18065
2014NY15,2014,NEW YORK,NY,15,,False,JOSE E SERRANO,Other,I,165918.83,,1778,61268,5.7,-42.0,0.029,0.8381,H0NY18065
2014NY15,2014,NEW YORK,NY,15,,False,WILLIAM EDSTROM,Other,,,,568,61268,5.7,-42.0,0.0093,0.8381,
2014NY16,2014,NEW YORK,NY,16,,False,ELIOT L ENGEL,Democrat,I,1015031.69,15.88,90088,138655,5.7,-21.0,0.6497,0.5807,H8NY19058
2014NY16,2014,NEW YORK,NY,16,,False,ELIOT L ENGEL,Other,I,1015031.69,,9570,138655,5.7,-21.0,0.069,0.5807,H8NY19058
2014NY17,2014,NEW YORK,NY,17,,False,CHRISTOPHER E DAY,Other,C,194699.83,,12232,181674,5.7,-5.0,0.0673,0.1417,H4NY17135
2014NY17,2014,NEW YORK,NY,17,,False,CHRISTOPHER E DAY,Republican,C,194699.83,0.84,63549,181674,5.7,-5.0,0.3498,0.1417,H4NY17135
2014NY17,2014,NEW YORK,NY,17,,False,NITA M LOWEY,Democrat,I,2332093.05,-0.56,89295,181674,5.7,-5.0,0.4915,0.1417,H8NY20056
2014NY17,2014,NEW YORK,NY,17,,False,NITA M LOWEY,Other,I,2332093.05,,8855,181674,5.7,-5.0,0.0487,0.1417,H8NY20056
2014NY18,2014,NEW YORK,NY,18,,False,NAN HAYWORTH,Other,C,3386118.96,,15714,186715,5.7,0.0,0.0842,0.052,H0NY19139
2014NY18,2014,NEW YORK,NY,18,,False,NAN HAYWORTH,Other,C,3386118.96,,3423,186715,5.7,0.0,0.0183,0.052,H0NY19139
2014NY18,2014,NEW YORK,NY,18,,False,NAN HAYWORTH,Republican,C,3386118.96,5.75,66523,186715,5.7,0.0,0.3563,0.052,H0NY19139
2014NY18,2014,NEW YORK,NY,18,,False,SCOTT A SMITH,Other,C,13985.0,,4294,186715,5.7,0.0,0.023,0.052,H4NY18109
2014NY18,2014,NEW YORK,NY,18,,False,SEAN PATRICK MALONEY,Democrat,I,4161436.91,-5.65,76235,186715,5.7,0.0,0.4083,0.052,H2NY22139
2014NY18,2014,NEW YORK,NY,18,,False,SEAN PATRICK MALONEY,Other,I,4161436.91,,12758,186715,5.7,0.0,0.0683,0.052,H2NY22139
2014NY19,2014,NEW YORK,NY,19,,False,CHRISTOPHER P GIBSON,Other,I,2981040.86,,20420,210351,5.7,-1.0,0.0971,0.1977,H0NY20095
2014NY19,2014,NEW YORK,NY,19,,False,CHRISTOPHER P GIBSON,Other,I,2981040.86,,9056,210351,5.7,-1.0,0.0431,0.1977,H0NY20095
2014NY19,2014,NEW YORK,NY,19,,False,CHRISTOPHER P GIBSON,Republican,I,2981040.86,4.9,102118,210351,5.7,-1.0,0.4855,0.1977,H0NY20095
2014NY19,2014,NEW YORK,NY,19,,False,SEAN S ELDRIDGE,Democrat,C,6367880.1,-4.5,60533,210351,5.7,-1.0,0.2878,0.1977,H4NY19115
2014NY19,2014,NEW YORK,NY,19,,False,SEAN S ELDRIDGE,Other,C,6367880.1,,11937,210351,5.7,-1.0,0.0567,0.1977,H4NY19115
2014NY2,2014,NEW YORK,NY,2,,False,PATRICIA MAHER,Democrat,C,11610.31,-6.46,41814,146617,5.7,1.0,0.2852,0.2377,H8NY04050
2014NY2,2014,NEW YORK,NY,2,,False,PETER T KING,Other,I,811981.63,,13789,146617,5.7,1.0,0.094,0.2377,H2NY03089
2014NY2,2014,NEW YORK,NY,2,,False,PETER T KING,Other,I,811981.63,,4729,146617,5.7,1.0,0.0323,0.2377,H2NY03089
2014NY2,2014,NEW YORK,NY,2,,False,PETER T KING,Republican,I,811981.63,6.94,76659,146617,5.7,1.0,0.5229,0.2377,H2NY03089
2014NY2,2014,NEW YORK,NY,2,,False,WILLIAM D STEVESON,Other,,,,2281,146617,5.7,1.0,0.0156,0.2377,
2014NY20,2014,NEW YORK,NY,20,,False,JAMES M FISCHER,Other,C,152501.93,,17284,211965,5.7,-7.0,0.0815,0.1963,H4NY20121
2014NY20,2014,NEW YORK,NY,20,,False,JAMES M FISCHER,Republican,C,152501.93,-1.1,61820,211965,5.7,-7.0,0.2917,0.1963,H4NY20121
2014NY20,2014,NEW YORK,NY,20,,False,PAUL TONKO,Democrat,I,871957.45,1.5,103437,211965,5.7,-7.0,0.488,0.1963,H8NY21203
2014NY20,2014,NEW YORK,NY,20,,False,PAUL TONKO,Other,I,871957.45,,10389,211965,5.7,-7.0,0.049,0.1963,H8NY21203
2014NY20,2014,NEW YORK,NY,20,,False,PAUL TONKO,Other,I,871957.45,,11285,211965,5.7,-7.0,0.0532,0.1963,H8NY21203
2014NY21,2014,NEW YORK,NY,21,,False,AARON G WOOLF,Democrat,O,2045350.46,-5.55,53140,181558,5.7,0.0,0.2927,0.1458,H4NY21103
2014NY21,2014,NEW YORK,NY,21,,False,AARON G WOOLF,Other,O,2045350.46,,5923,181558,5.7,0.0,0.0326,0.1458,H4NY21103
2014NY21,2014,NEW YORK,NY,21,,False,ELISE M STEFANIK,Other,O,1928160.09,,12207,181558,5.7,0.0,0.0672,0.1458,H4NY21079
2014NY21,2014,NEW YORK,NY,21,,False,ELISE M STEFANIK,Other,O,1928160.09,,4404,181558,5.7,0.0,0.0243,0.1458,H4NY21079
2014NY21,2014,NEW YORK,NY,21,,False,ELISE M STEFANIK,Republican,O,1928160.09,5.85,79615,181558,5.7,0.0,0.4385,0.1458,H4NY21079
2014NY21,2014,NEW YORK,NY,21,,False,MATTHEW J FUNICIELLO,Other,O,34973.49,,19238,181558,5.7,0.0,0.106,0.1458,H4NY21111
2014NY22,2014,NEW YORK,NY,22,,False,RICHARD L HANNA,Other,I,1272661.05,,16277,175372,5.7,3.0,0.0928,0.5548,H8NY24066
2014NY22,2014,NEW YORK,NY,22,,False,RICHARD L HANNA,Republican,I,1272661.05,9.25,113574,175372,5.7,3.0,0.6476,0.5548,H8NY24066
2014NY23,2014,NEW YORK,NY,23,,False,MARTHA ROBERTSON,Democrat,C,2302212.1,-8.52,60233,190554,5.7,3.0,0.3161,0.1792,H4NY23067
2014NY23,2014,NEW YORK,NY,23,,False,MARTHA ROBERTSON,Other,C,2302212.1,,10009,190554,5.7,3.0,0.0525,0.1792,H4NY23067
2014NY23,2014,NEW YORK,NY,23,,False,TOM REED,Other,I,3471223.9,,13917,190554,5.7,3.0,0.073,0.1792,H0NY29054
2014NY23,2014,NEW YORK,NY,23,,False,TOM REED,Other,I,3471223.9,,4838,190554,5.7,3.0,0.0254,0.1792,H0NY29054
2014NY23,2014,NEW YORK,NY,23,,False,TOM REED,Republican,I,3471223.9,8.88,94375,190554,5.7,3.0,0.4953,0.1792,H0NY29054
2014NY24,2014,NEW YORK,NY,24,,False,DANIEL B MAFFEI,Democrat,I,2749173.47,-0.6,72631,203417,5.7,-5.0,0.3571,0.1044,H6NY25125
2014NY24,2014,NEW YORK,NY,24,,False,DANIEL B MAFFEI,Other,I,2749173.47,,7673,203417,5.7,-5.0,0.0377,0.1044,H6NY25125
2014NY24,2014,NEW YORK,NY,24,,False,JOHN M KATKO,Other,C,1017697.79,,17768,203417,5.7,-5.0,0.0873,0.1044,H4NY24073
2014NY24,2014,NEW YORK,NY,24,,False,JOHN M KATKO,Other,C,1017697.79,,6825,203417,5.7,-5.0,0.0336,0.1044,H4NY24073
2014NY24,2014,NEW YORK,NY,24,,False,JOHN M KATKO,Republican,C,1017697.79,0.8,93881,203417,5.7,-5.0,0.4615,0.1044,H4NY24073
2014NY25,2014,NEW YORK,NY,25,,False,LOUISE MCINTOSH SLAUGHTER,Democrat,I,796859.44,1.36,87264,196516,5.7,-7.0,0.4441,0.0574,H6NY03031
2014NY25,2014,NEW YORK,NY,25,,False,LOUISE MCINTOSH SLAUGHTER,Other,I,796859.44,,9539,196516,5.7,-7.0,0.0485,0.0574,H6NY03031
2014NY25,2014,NEW YORK,NY,25,,False,MARK W ASSINI,Other,C,193193.41,,19942,196516,5.7,-7.0,0.1015,0.0574,H4NY29098
2014NY25,2014,NEW YORK,NY,25,,False,MARK W ASSINI,Republican,C,193193.41,-1.24,75990,196516,5.7,-7.0,0.3867,0.0574,H4NY29098
2014NY26,2014,NEW YORK,NY,26,,False,BRIAN HIGGINS,Democrat,I,663042.11,1.66,100648,173911,5.7,-7.0,0.5787,0.3575,H4NY27076
2014NY26,2014,NEW YORK,NY,26,,False,BRIAN HIGGINS,Other,I,663042.11,,12562,173911,5.7,-7.0,0.0722,0.3575,H4NY27076
2014NY26,2014,NEW YORK,NY,26,,False,KATHLEEN A WEPPNER,Other,C,71418.49,,14432,173911,5.7,-7.0,0.083,0.3575,H4NY26052
2014NY26,2014,NEW YORK,NY,26,,False,KATHLEEN A WEPPNER,Republican,C,71418.49,-0.94,38477,173911,5.7,-7.0,0.2212,0.3575,H4NY26052
2014NY27,2014,NEW YORK,NY,27,,False,CHRIS COLLINS,Other,I,366415.49,,27605,215147,5.7,8.0,0.1283,0.2706,H8NY29032
2014NY27,2014,NEW YORK,NY,27,,False,CHRIS COLLINS,Other,I,366415.49,,7899,215147,5.7,8.0,0.0367,0.2706,H8NY29032
2014NY27,2014,NEW YORK,NY,27,,False,CHRIS COLLINS,Republican,I,366415.49,13.97,109171,215147,5.7,8.0,0.5074,0.2706,H8NY29032
2014NY27,2014,NEW YORK,NY,27,,False,JAMES D O'DONNELL,Democrat,C,10907.24,-13.43,50939,215147,5.7,8.0,0.2368,0.2706,H4NY27118
2014NY27,2014,NEW YORK,NY,27,,False,JAMES D O'DONNELL,Other,C,10907.24,,7972,215147,5.7,8.0,0.0371,0.2706,H4NY27118
2014NY3,2014,NEW YORK,NY,3,,False,GRANT M LALLY,Other,C,180405.1,,11050,171163,5.7,0.0,0.0646,0.1004,H4NY03077
2014NY3,2014,NEW YORK,NY,3,,False,GRANT M LALLY,Republican,C,180405.1,5.8,63219,171163,5.7,0.0,0.3693,0.1004,H4NY03077
2014NY3,2014,NEW YORK,NY,3,,False,STEVE ISRAEL,Democrat,I,3494922.61,-5.6,80393,171163,5.7,0.0,0.4697,0.1004,H0NY02085
2014NY3,2014,NEW YORK,NY,3,,False,STEVE ISRAEL,Other,I,3494922.61,,4448,171163,5.7,0.0,0.026,0.1004,H0NY02085
2014NY3,2014,NEW YORK,NY,3,,False,STEVE ISRAEL,Other,I,3494922.61,,5191,171163,5.7,0.0,0.0303,0.1004,H0NY02085
2014NY4,2014,NEW YORK,NY,4,,False,BRUCE A BLAKEMAN,Other,O,1683954.77,,9879,175305,5.7,-3.0,0.0564,0.0911,H4NY04091
2014NY4,2014,NEW YORK,NY,4,,False,BRUCE A BLAKEMAN,Other,O,1683954.77,,2437,175305,5.7,-3.0,0.0139,0.0911,H4NY04091
2014NY4,2014,NEW YORK,NY,4,,False,BRUCE A BLAKEMAN,Republican,O,1683954.77,2.79,67811,175305,5.7,-3.0,0.3868,0.0911,H4NY04091
2014NY4,2014,NEW YORK,NY,4,,False,KATHLEEN M RICE,Democrat,O,3487899.91,-2.61,83772,175305,5.7,-3.0,0.4779,0.0911,H4NY04075
2014NY4,2014,NEW YORK,NY,4,,False,KATHLEEN M RICE,Other,O,3487899.91,,6021,175305,5.7,-3.0,0.0343,0.0911,H4NY04075
2014NY5,2014,NEW YORK,NY,5,,False,ALLEN F STEINHARDT,Other,,,,3870,94400,5.7,-35.0,0.041,0.761,
2014NY5,2014,NEW YORK,NY,5,,False,GREGORY W MEEKS,Democrat,I,882334.02,30.06,75712,94400,5.7,-35.0,0.802,0.761,H8NY06048
2014NY6,2014,NEW YORK,NY,6,,False,GRACE MENG,Democrat,I,613819.75,7.86,49227,77306,5.7,-13.0,0.6368,0.5574,H2NY06116
2014NY6,2014,NEW YORK,NY,6,,False,GRACE MENG,Other,I,613819.75,,6141,77306,5.7,-13.0,0.0794,0.5574,H2NY06116
2014NY7,2014,NEW YORK,NY,7,,False,ALLAN E ROMAGUERA,Other,,,,1398,68522,5.7,-34.0,0.0204,0.5501,
2014NY7,2014,NEW YORK,NY,7,,False,JOSE LUIS FERNANDEZ,Republican,C,22204.52,-27.75,5713,68522,5.7,-34.0,0.0834,0.5501,H4NY07110
2014NY7,2014,NEW YORK,NY,7,,False,NYDIA M VELAZQUEZ,Democrat,I,715659.46,28.85,47142,68522,5.7,-34.0,0.688,0.5501,H2NY00010
2014NY7,2014,NEW YORK,NY,7,,False,NYDIA M VELAZQUEZ,Other,I,715659.46,,9451,68522,5.7,-34.0,0.1379,0.5501,H2NY00010
2014NY8,2014,NEW YORK,NY,8,,False,ALAN BELLONE,Other,,,,6673,95113,5.7,-35.0,0.0702,0.6696,
2014NY8,2014,NEW YORK,NY,8,,False,HAKEEM S JEFFRIES,Democrat,I,649973.29,29.97,70469,95113,5.7,-35.0,0.7409,0.6696,H2NY10092
2014NY8,2014,NEW YORK,NY,8,,False,HAKEEM S JEFFRIES,Other,I,649973.29,,6786,95113,5.7,-35.0,0.0713,0.6696,H2NY10092
2014NY9,2014,NEW YORK,NY,9,,False,DANIEL J CAVANAGH,Other,,,,9727,101606,5.7,-32.0,0.0957,0.5839,
2014NY9,2014,NEW YORK,NY,9,,False,YVETTE D CLARKE,Democrat,I,534975.7,26.88,70997,101606,5.7,-32.0,0.6987,0.5839,H4NY11138
2014NY9,2014,NEW YORK,NY,9,,False,YVETTE D CLARKE,Other,I,534975.7,,11662,101606,5.7,-32.0,0.1148,0.5839,H4NY11138
2014OH1,2014,OHIO,OH,1,,False,FRED KUNDRATA,Democrat,C,309874.04,-11.44,72604,197383,5.7,6.0,0.3678,0.2644,H2OH02093
2014OH1,2014,OHIO,OH,1,,False,STEVE CHABOT,Republican,I,636368.81,11.96,124779,197383,5.7,6.0,0.6322,0.2644,H8OH01043
2014OH10,2014,OHIO,OH,10,,False,DAVID A HARLOW,Other,,,,6605,200606,5.7,3.0,0.0329,0.3365,
2014OH10,2014,OHIO,OH,10,,False,MICHAEL R TURNER,Republican,I,931475.58,9.04,130752,200606,5.7,3.0,0.6518,0.3365,H2OH03067
2014OH10,2014,OHIO,OH,10,,False,ROBERT KLEPINGER,Democrat,,,-8.36,63249,200606,5.7,3.0,0.3153,0.3365,
2014OH11,2014,OHIO,OH,11,,False,MARCIA L FUDGE,Democrat,I,497385.29,24.89,137105,172566,5.7,-30.0,0.7945,0.589,H8OH11141
2014OH11,2014,OHIO,OH,11,,False,MARK ZETZER,Republican,,,-23.71,35461,172566,5.7,-30.0,0.2055,0.589,
2014OH12,2014,OHIO,OH,12,,False,BOB HART,Other,,,,9148,221081,5.7,8.0,0.0414,0.4036,
2014OH12,2014,OHIO,OH,12,,False,DAVID ARTHUR TIBBS,Democrat,,,-13.3,61360,221081,5.7,8.0,0.2775,0.4036,
2014OH12,2014,OHIO,OH,12,,False,PATRICK J TIBERI,Republican,I,2358505.37,14.1,150573,221081,5.7,8.0,0.6811,0.4036,H0OH12062
2014OH13,2014,OHIO,OH,13,,False,THOMAS PEKAREK,Republican,,,-4.93,55233,175549,5.7,-11.0,0.3146,0.3703,
2014OH13,2014,OHIO,OH,13,,False,TIM RYAN,Democrat,I,787870.24,5.67,120230,175549,5.7,-11.0,0.6849,0.3703,H2OH17109
2014OH14,2014,OHIO,OH,14,,False,DAVID MACKO,Other,,,,7988,214580,5.7,4.0,0.0372,0.3024,
2014OH14,2014,OHIO,OH,14,,False,DAVID P JOYCE,Republican,I,2623918.15,10.0,135736,214580,5.7,4.0,0.6326,0.3024,H2OH14064
2014OH14,2014,OHIO,OH,14,,False,MICHAEL WAGER,Democrat,C,1082191.07,-9.4,70856,214580,5.7,4.0,0.3302,0.3024,H4OH14102
2014OH15,2014,OHIO,OH,15,,False,SCOTT WHARTON,Democrat,C,127340.34,-11.38,66125,194621,5.7,6.0,0.3398,0.3204,H2OH15095
